,AAPL,MSFT,AMZN,FB,TSLA,JPM,NVDA,UNH,HD,ADBE
323,135.963,267.6,3371.82,316.8,774.82,157.467,637.277,411.54,335.59,523.26
324,138.824,271.32,3401.74,313.13,775.4,153.491,614.033,405.47,328.01,532.49
325,138.66,273.4,3375.52,305.09,778.14,157.044,616.771,402.16,323.86,521.5
326,140.431,265.23,3442.59,304.9,751.174,152.57,628.039,416.54,326.18,523.37
327,137.647,267.92,3401.91,305.12,759.311,157.95,625.391,415.59,332.19,519.02
328,138.076,269.1,3503.31,307.11,752.154,158.13,610.349,405.1,325.88,514.52
329,136.662,262.06,3500.88,310.71,751.471,152.79,624.266,409.88,334.86,519.98
330,140.485,268.2,3447.25,314.49,766.142,156.0,617.978,408.44,330.05,537.25
331,137.236,265.12,3419.93,315.14,773.131,158.7,619.961,416.49,332.72,516.72
332,134.844,262.6,3422.36,317.54,777.257,158.1,608.273,411.16,333.63,517.0
333,134.347,270.2,3390.59,315.78,751.417,156.8,607.786,408.19,327.51,536.47
334,135.571,262.0,3517.62,304.81,777.954,154.5,621.238,408.13,327.84,537.6
335,140.335,261.5,3385.96,306.06,773.716,152.3,623.324,409.9,324.37,527.69
336,139.574,268.6,3496.91,304.49,748.379,156.1,635.766,402.74,335.66,525.25
337,140.476,273.5,3495.35,308.88,766.766,153.626,631.317,408.94,332.2,519.91
338,137.316,270.2,3402.57,305.71,782.248,156.419,629.423,414.53,337.58,518.06
339,137.881,262.7,3490.82,303.95,775.03,153.828,620.969,407.88,338.12,520.47
340,137.361,262.9,3452.97,310.91,780.35,152.118,621.149,407.67,330.0,528.87
341,140.983,269.4,3382.97,314.66,772.34,158.295,618.741,407.43,335.61,513.45
342,139.101,273.8,3392.91,309.61,765.18,158.024,619.496,409.06,323.16,528.92
343,135.64,263.2,3408.22,306.8,776.54,151.962,614.379,411.65,336.5,525.66
344,139.54,270.4,3385.19,308.44,756.9,153.438,615.036,416.73,328.23,530.88
345,135.13,267.5,3395.54,309.57,750.3,153.251,610.304,416.39,323.13,519.14
346,139.74,262.9,3473.02,307.78,772.05,156.628,620.198,404.65,334.43,531.6
347,137.02,268.1,3516.76,306.04,745.38,153.633,609.886,400.69,324.04,534.21
348,134.93,261.4,3470.04,315.61,763.92,154.094,614.379,399.37,333.76,523.58
349,138.45,264.7,3435.72,315.14,765.46,153.429,636.888,416.63,323.69,533.42
350,134.83,270.6,3428.24,303.86,778.36,153.172,633.876,415.22,331.26,518.24
351,134.29,269.9,3361.35,305.94,763.72,152.278,634.25,411.54,334.836,521.94
352,134.46,262.0,3472.23,315.36,779.78,152.163,620.26,415.82,332.033,537.44
353,138.88,272.0,3476.81,307.7,779.58,154.821,631.65,415.64,329.929,520.0
354,137.22,261.3,3491.28,310.18,775.6,155.81,617.79,404.39,325.577,525.15
355,138.52,273.0,3496.24,309.45,780.63,158.092,632.46,399.52,329.935,536.66
356,137.95,268.5,3374.7,302.98,755.06,154.733,616.94,414.39,329.159,514.61
357,135.37,272.4,3433.4,317.44,745.96,155.536,630.13,403.33,330.874,526.71
358,136.63,273.2,3353.4,304.82,773.61,153.363,609.78,411.67,338.124,533.52
359,140.394,263.9,3393.6,313.25,771.9,154.646,616.2,408.08,324.044,520.08
360,139.53,266.7,3378.03,316.48,779.58,156.394,608.31,401.41,327.534,535.04
361,136.37,265.7,3421.29,303.39,755.04,155.551,617.7,398.59,330.005,517.92
362,134.35,269.1,3377.34,315.29,754.75,154.537,622.34,410.64,331.793,535.76
363,137.73,263.8,3473.02,317.67,757.24,154.084,620.13,401.78,333.735,516.4
364,135.74,266.4,3387.81,309.14,758.03,154.03,634.24,398.91,338.833,534.63
365,135.83,272.59,3516.43,315.42,763.42,158.021,619.39,416.64,335.029,536.8
366,136.79,264.52,3480.42,309.9,764.44,155.771,621.68,408.41,331.419,519.33
367,135.56,267.86,3368.33,306.14,754.18,154.471,633.55,414.62,338.744,524.2
368,138.122,270.7,3495.99,304.07,772.76,153.39,635.42,408.87,325.916,522.73
369,136.301,265.8,3394.06,313.09,763.8,158.15,618.67,402.62,323.16,519.3
370,138.246,271.0,3460.16,315.65,749.47,153.89,636.45,412.43,330.452,535.31
371,134.669,271.3,3473.24,317.5,752.6,155.97,627.93,415.65,328.342,523.58
372,136.157,264.2,3483.12,309.35,776.59,158.0,623.58,408.38,336.044,527.68
373,137.012,264.0,3407.37,314.39,767.76,154.05,623.68,397.95,333.096,514.62
374,134.533,271.7,3488.93,314.65,777.34,153.9,627.69,413.73,336.746,528.83
375,134.703,263.4,3365.02,307.35,779.88,156.53,633.7,415.73,329.504,518.04
376,136.12,264.69,3388.47,303.03,771.99,152.27,624.7,408.76,338.482,532.05
377,135.18,273.426,3441.07,306.85,779.06,159.02,631.8,409.99,328.141,517.49
378,138.53,269.346,3389.55,305.8,767.12,155.67,627.3,412.36,333.633,531.1
379,137.39,261.533,3506.52,305.3,764.36,152.83,624.4,413.55,337.026,514.72
380,136.185,265.231,3425.74,317.0,781.53,156.6,627.6,415.56,338.669,531.32
381,136.85,268.82,3383.7,316.28,747.0,155.82,611.2,400.88,325.695,523.71
382,135.96,267.338,3401.99,317.22,757.0,157.26,629.3,402.94,326.468,513.78
383,137.67,268.932,3484.24,317.84,759.0,152.66,615.3,408.88,323.221,522.34
384,137.1,262.174,3378.69,311.98,760.0,156.71,620.7,408.0,331.408,514.5
385,140.84,267.378,3402.31,307.36,765.0,156.43,618.7,404.41,333.598,515.21
386,137.55,269.915,3376.33,304.32,775.95,158.13,623.8,416.35,335.503,516.99
387,134.81,270.69,3503.69,303.35,758.74,154.44,628.2,417.37,326.138,538.18
388,139.84,261.17,3401.23,304.3,777.48,152.73,626.7,410.36,333.881,533.28
389,137.36,263.33,3446.63,315.63,763.7,154.4,612.9,397.89,331.673,535.04
390,135.38,264.68,3477.28,304.17,760.17,155.66,621.73,402.43,334.775,530.81
391,135.31,270.59,3424.3,314.0,747.33,156.32,633.49,404.34,333.179,520.0
392,139.64,270.38,3509.67,312.96,755.14,152.09,634.76,414.79,336.967,529.43
393,138.26,273.56,3416.82,307.06,762.39,159.33,627.92,408.56,323.653,521.7
394,135.45,263.82,3390.493,316.21,779.01,157.58,622.06,401.67,334.813,522.49
395,134.49,263.08,3465.224,309.89,765.18,153.28,612.3,410.35,331.306,517.98
396,134.88,265.26,3354.88,306.55,759.67,155.61,613.41,411.07,338.578,525.85
397,136.39,273.06,3382.509,306.27,770.6,157.08,616.92,405.47,332.284,527.77
398,139.35,271.74,3455.633,309.31,768.59,155.85,635.71,403.4,338.112,515.79
399,139.94,266.03,3413.388,314.64,760.3,157.74,613.36,416.46,325.095,532.14
400,136.81,267.556,3366.39,315.58,762.8,158.94,629.34,413.52,331.754,532.52
401,138.91,265.616,3510.002,311.31,777.2,156.92,625.72,407.11,331.005,536.5
402,134.28,262.598,3461.591,306.52,765.5,156.95,619.81,406.29,329.145,518.47
403,134.94,273.348,3434.867,303.82,759.3,154.51,614.53,412.45,330.145,523.16
404,137.77,264.08,3434.023,307.87,781.441,152.94,620.23,415.45,327.964,531.28
405,135.62,268.91,3455.213,317.87,779.304,157.78,628.12,411.44,325.832,530.69
406,140.99,262.52,3396.387,312.73,763.917,158.12,610.64,411.96,325.463,528.35
407,140.21,264.07,3479.772,316.32,781.993,158.81,636.81,414.31,335.778,520.29
408,135.47,269.9,3358.647,308.42,755.04,155.67,616.52,409.86,326.429,513.83
409,140.405,270.7,3486.018,312.62,755.77,154.66,626.0,411.479,335.518,525.22
410,139.686,273.95,3410.902,315.6,747.6,157.59,607.62,412.596,335.645,524.99
411,135.835,270.32,3444.318,312.56,770.153,152.3,611.18,412.842,334.864,518.11
412,141.006,270.97,3422.28,310.74,760.635,158.02,623.78,412.237,335.746,524.02
413,135.598,273.75,3416.543,312.63,769.27,156.84,636.76,412.261,324.31,528.72
414,137.76,265.16,3416.991,313.81,777.56,154.49,620.85,408.363,323.558,515.93
415,136.373,262.2,3517.609,318.27,782.37,155.82,623.44,405.945,329.599,533.57
416,135.789,265.48,3361.115,309.8,750.243,157.87,609.63,403.078,323.644,515.76
417,141.04,261.42,3352.19,315.56,779.55,157.53,635.77,409.415,326.434,529.44
418,141.03,273.48,3452.634,316.98,762.475,159.11,631.24,413.775,329.288,520.62
419,137.09,270.16,3370.17,314.79,774.994,157.44,628.48,407.159,324.09,533.52
420,140.06,266.02,3455.723,313.28,782.696,159.46,634.09,413.053,329.012,526.05
421,137.49,263.11,3473.23,318.18,777.564,155.6,630.67,408.998,330.419,529.55
422,134.75,268.95,3513.068,318.22,747.188,156.0,617.47,413.656,337.499,536.38
423,136.13,262.29,3422.354,312.38,755.546,155.21,635.62,403.962,323.634,520.77
424,134.9,274.17,3482.048,309.18,767.722,159.3,629.67,402.381,331.891,527.65
425,135.73,272.41,3403.484,313.57,751.72,152.07,609.2,406.18,331.487,523.12
426,140.41,273.86,3463.682,310.9,758.61,155.6,634.15,398.043,331.344,519.13
427,140.88,273.16,3470.47,316.1,774.42,154.25,630.28,409.24,325.682,523.92
428,141.05,268.11,3397.724,309.2,756.29,152.74,619.03,413.49,322.902,538.03
429,137.99,263.0,3409.07,316.1,782.69,157.13,620.92,409.049,327.156,533.97
430,135.1,270.05,3369.0,317.4,773.19,155.96,637.09,417.663,329.735,530.39
431,135.28,270.03,3362.874,313.8,781.38,157.7,618.99,400.24,323.093,517.67
432,139.98,268.37,3438.755,307.6,760.272,157.82,632.89,408.86,330.215,530.45
433,137.72,261.53,3451.463,314.7,767.18,157.81,617.74,403.62,335.756,537.47
434,136.17,266.2,3517.429,317.9,782.168,154.76,610.44,407.38,333.914,521.21
435,136.35,269.49,3509.394,308.2,782.181,157.38,617.05,399.18,332.119,524.29
436,139.28,265.94,3488.046,310.6,765.158,151.96,630.87,403.59,326.708,523.21
437,136.09,273.64,3360.995,313.7,759.232,155.23,610.68,401.4,333.826,523.78
438,137.97,274.19,3472.298,314.5,779.23,152.61,622.69,402.46,331.209,535.1
439,135.66,262.99,3488.094,310.6,761.96,153.46,627.99,407.81,335.13,519.3
440,136.6,267.2,3365.93,313.3,776.236,159.02,632.426,415.49,327.161,524.39
441,135.38,262.38,3392.04,307.5,751.238,159.18,617.663,413.07,327.424,524.76
442,136.87,273.63,3442.93,313.29,770.952,157.98,624.444,415.83,329.921,527.92
443,139.56,273.9,3433.2,314.61,757.92,153.63,617.75,406.66,326.357,531.14
444,138.44,273.33,3400.6,316.58,769.59,157.08,612.886,410.73,330.143,535.81
445,134.57,269.9,3351.5,306.68,763.3,156.09,628.709,408.36,334.901,534.09
446,139.42,265.01,3379.9,305.8,769.06,159.03,608.536,398.83,323.413,527.62
447,140.58,269.67,3481.3,304.9,765.53,156.73,620.214,398.89,332.149,516.78
448,136.51,266.55,3370.7,309.87,759.05,152.9,630.053,398.49,329.603,536.84
449,141.1,272.74,3369.4,312.7,748.07,157.5,631.189,416.82,334.283,532.13
450,136.02,272.15,3400.9,309.77,761.4,153.19,623.112,411.44,328.618,519.19
451,135.31,267.28,3413.3,308.43,769.99,156.62,633.398,398.61,324.124,530.31
452,141.06,261.59,3416.2,303.32,752.22,158.12,631.59,408.03,327.978,523.67
453,136.36,267.14,3375.8,313.21,779.11,159.15,616.64,412.1,332.128,514.27
454,139.71,267.13,3464.7,314.78,758.37,158.34,617.73,413.86,324.642,537.16
455,136.07,272.13,3418.8,314.66,752.52,157.52,616.41,408.82,336.88,519.8
456,134.899,263.19,3356.1,313.01,757.39,154.96,621.4,409.47,324.14,528.05
457,140.47,264.67,3396.5,305.8,760.26,158.49,616.9,407.51,323.15,515.98
458,137.897,265.61,3411.7,309.41,751.55,154.91,632.26,401.54,325.34,518.87
459,136.428,271.54,3498.61,303.61,760.03,156.38,627.59,411.57,332.18,527.45
460,136.528,267.36,3445.77,303.78,758.43,158.54,619.66,413.33,331.33,514.77
461,136.354,271.04,3504.73,312.12,763.695,154.13,608.96,415.32,323.78,513.68
462,137.889,265.07,3421.18,314.5,772.244,155.95,610.84,404.22,332.47,529.99
463,140.997,273.82,3395.77,311.45,761.44,152.95,617.45,399.41,325.83,527.42
464,137.144,272.71,3375.56,316.23,768.46,157.68,628.2,403.79,332.8,520.38
465,138.938,262.07,3445.42,308.93,762.41,157.76,608.85,408.37,338.99,537.26
466,138.619,274.28,3381.17,309.61,780.66,152.32,610.61,413.97,330.87,534.47
467,140.691,272.66,3454.25,312.56,756.5,158.18,609.83,398.14,323.1,525.27
468,136.352,264.53,3512.99,310.1,756.9,155.28,620.46,410.28,336.62,533.0
469,136.975,264.58,3508.23,309.61,771.2,158.95,612.03,402.84,331.68,522.94
470,138.858,262.68,3503.61,311.76,763.7,152.78,637.18,410.0,328.5,523.08
471,140.46,266.44,3379.07,315.05,756.3,156.81,630.78,404.14,337.12,534.93
472,134.92,262.39,3510.08,310.39,777.4,152.88,634.71,406.66,338.23,529.19
473,139.18,271.63,3470.47,308.83,781.3,158.85,621.3,413.95,328.98,522.61
474,134.94,271.78,3419.53,308.79,782.36,158.05,615.24,411.83,329.07,531.4
475,134.92,270.0,3486.09,308.2,768.545,159.26,630.75,416.1,333.81,517.47
476,140.423,271.31,3496.41,312.6,762.779,158.18,630.36,398.46,333.16,532.29
477,138.428,266.22,3423.35,317.47,763.246,159.43,618.65,406.97,328.31,527.56
478,136.55,261.85,3407.86,305.89,749.77,156.87,610.63,398.2,335.3,530.92
479,137.02,269.46,3474.31,309.69,748.666,153.37,630.22,403.18,324.24,538.61
480,135.62,263.15,3508.7,308.57,774.52,159.14,623.04,398.11,325.39,525.28
481,135.01,273.22,3427.27,307.32,773.81,152.75,631.28,409.46,335.48,534.74
482,139.67,268.54,3368.39,317.39,783.536,155.7,618.75,406.23,335.85,535.85
483,135.13,265.2,3441.83,306.59,767.587,153.05,630.87,416.42,336.68,520.97
484,134.86,267.99,3512.46,318.23,749.456,158.89,607.39,403.98,332.21,534.16
485,134.69,266.05,3404.83,317.33,775.966,157.28,614.52,403.03,334.62,515.24
486,140.15,268.35,3472.58,308.95,783.178,157.0,626.08,414.31,326.54,521.34
487,134.75,262.09,3443.18,317.26,757.966,155.79,608.22,402.91,332.17,535.27
488,135.88,272.6,3453.9,308.37,761.023,155.55,635.15,416.75,323.48,533.04
489,136.23,267.93,3521.96,311.04,776.42,159.18,611.12,405.3,325.08,531.74
490,140.38,269.23,3482.73,312.85,759.132,156.39,624.76,408.18,328.68,527.95
491,139.57,274.19,3405.66,310.84,755.033,158.15,610.19,400.96,328.92,535.92
492,134.97,264.52,3418.44,314.44,749.2,155.78,617.61,416.18,324.45,521.06
493,139.02,272.91,3514.19,306.18,749.85,156.79,636.47,406.15,328.3,526.71
494,135.08,267.93,3494.19,312.79,770.61,156.48,616.05,401.91,331.84,520.0
495,140.13,263.85,3361.81,316.77,756.7,154.22,627.95,408.62,325.17,523.45
496,140.405,262.2,3443.85,314.1,765.62,159.2,607.86,402.49,326.61,525.94
497,138.67,268.2,3464.14,303.57,768.58,155.21,635.08,397.86,326.11,530.39
498,140.95,269.33,3511.55,317.3,777.26,159.07,633.11,415.61,330.73,533.46
499,140.39,269.92,3433.89,313.2,776.7,156.89,609.49,402.53,334.38,524.23
500,140.98,264.58,3515.41,305.3,771.35,156.35,608.76,408.9,337.04,529.54
501,137.94,268.67,3510.31,309.9,777.19,158.89,610.43,406.81,330.92,521.05
502,140.368,261.91,3365.72,306.8,747.65,158.38,610.45,416.63,328.11,519.86
503,139.536,265.88,3480.0,303.3,757.0,154.04,630.82,408.4,327.11,535.52
504,139.93,263.25,3479.94,314.7,762.0,153.03,637.35,413.83,339.02,537.46
505,139.38,265.81,3385.83,312.1,775.0,154.97,612.91,412.13,330.82,534.89
506,139.57,262.36,3505.3,317.5,760.0,152.85,612.33,405.79,334.04,527.38
507,139.48,268.72,3371.28,307.3,770.0,158.98,610.75,415.39,323.68,535.55
508,136.2,264.54,3523.11,316.2,759.9,159.0,609.85,408.18,329.4,535.03
509,139.07,272.82,3395.17,315.2,750.15,157.0,616.03,405.46,335.21,514.45
510,137.35,265.74,3462.58,312.9,771.63,153.0,626.74,406.08,331.23,532.5
511,138.68,262.31,3466.2,316.83,754.9,158.0,624.49,404.33,331.23,536.12
512,135.41,263.34,3401.8,310.72,783.33,155.0,611.89,399.54,329.51,514.13
513,136.46,261.53,3516.71,309.9,773.1,154.0,623.17,400.67,334.45,530.06
514,137.93,261.3,3364.06,307.29,771.07,154.0,611.6,415.88,325.2,518.5
515,135.17,270.46,3414.42,310.94,748.5,152.0,619.25,403.27,337.76,519.66
516,135.28,263.66,3432.61,305.29,784.13,155.0,609.69,405.79,329.38,525.24
517,140.25,263.06,3397.89,303.81,765.67,154.0,634.29,409.66,327.66,531.26
518,135.02,273.96,3372.17,305.33,783.34,157.0,637.39,404.65,326.6,527.53
519,139.16,273.58,3463.02,315.96,749.84,153.0,626.73,405.01,327.92,515.1
520,141.08,271.12,3372.6,311.78,770.56,155.0,620.69,413.85,333.86,526.46
521,140.96,268.383,3365.05,315.07,748.61,154.0,624.38,412.16,325.02,518.35
522,135.31,268.035,3473.3,307.77,768.49,158.0,618.98,402.35,333.75,530.52
523,135.01,273.952,3362.23,311.73,770.61,157.0,622.98,397.6,334.91,515.44
524,134.6,271.04,3374.85,317.39,759.9,155.0,609.23,409.5,328.33,520.38
525,135.19,266.22,3409.0,311.85,771.89,153.0,633.92,408.1,333.7,534.82
526,137.3,263.6,3470.07,313.2,746.66,159.0,636.44,397.59,327.87,527.16
527,137.0,271.45,3450.32,315.01,751.36,159.0,607.09,413.38,327.88,516.3
528,138.6,269.57,3403.36,309.0,756.5,159.0,610.49,414.52,323.64,529.11
529,137.2,265.4,3387.64,316.38,776.47,155.0,628.52,415.28,332.57,526.7
530,137.4,266.41,3386.6,314.17,753.29,155.0,617.84,400.88,334.6,525.08
531,138.16,267.41,3466.51,314.68,752.87,153.0,628.3,407.41,323.82,537.53
532,139.26,270.27,3518.45,308.01,749.59,156.0,626.9,404.47,325.77,517.97
533,136.5,270.19,3435.27,316.48,780.03,158.0,636.3,402.65,327.18,532.3
534,139.05,269.17,3445.17,314.2,777.49,156.24,612.4,403.85,331.19,538.64
535,138.12,272.74,3513.05,306.33,779.39,155.72,631.6,398.33,329.71,521.2
536,136.94,261.22,3472.52,309.02,760.31,158.15,626.6,403.13,326.18,515.43
537,137.26,273.56,3407.8,313.15,759.86,152.3,612.1,401.02,323.31,525.94
538,140.25,269.54,3470.1,303.48,749.57,153.57,631.6,398.83,333.42,513.77
539,136.69,270.81,3473.96,316.73,748.38,153.53,625.0,406.3,337.01,530.09
540,137.79,266.21,3510.11,316.887,758.59,154.64,611.6,405.25,330.64,525.78
541,138.99,266.94,3490.16,307.869,755.41,155.91,625.6,409.3,325.19,522.96
542,134.74,271.19,3372.98,313.803,753.92,157.9,627.1,399.56,334.82,517.95
543,137.33,266.2,3468.35,315.853,750.519,155.44,619.7,405.25,334.44,515.01
544,140.64,270.44,3472.23,310.966,770.942,156.68,630.4,399.02,327.47,520.43
545,140.06,273.08,3492.81,305.902,776.223,154.0,608.0,407.24,330.11,531.22
546,137.7,273.52,3461.81,307.914,749.52,156.0,626.4,408.92,332.62,529.77
547,137.63,271.12,3451.09,314.572,755.71,155.0,623.4,405.09,328.25,519.67
548,139.53,269.24,3419.03,315.859,778.13,158.0,623.5,402.09,335.54,519.15
549,134.65,262.94,3392.5,314.311,751.61,155.0,625.9,405.58,337.62,534.35
550,138.86,262.88,3370.4,309.263,762.56,156.0,635.3,399.49,325.89,521.25
551,137.06,262.94,3439.9,305.969,761.37,156.819,631.4,405.92,324.05,535.77
552,137.87,273.07,3508.9,305.695,761.98,157.487,630.0,399.69,329.27,517.25
553,137.4,262.58,3374.4,313.295,767.89,155.204,616.2,416.37,338.71,533.08
554,135.64,265.14,3390.8,305.366,781.9,157.863,618.8,406.15,327.1,529.63
555,136.5,261.82,3522.8,305.988,777.56,156.524,625.5,397.84,327.85,517.45
556,136.33,272.5,3409.88,305.561,767.96,154.047,613.1,404.34,328.91,522.46
557,134.51,268.82,3483.65,304.454,764.06,155.238,607.8,398.47,336.16,535.27
558,135.89,262.15,3389.21,308.096,783.08,153.01,613.1,410.03,324.69,526.22
559,138.49,265.69,3420.69,312.504,781.66,152.495,620.4,401.62,329.76,533.19
560,136.6,265.47,3360.32,316.005,780.56,156.773,636.8,412.83,327.43,513.45
561,137.0,273.42,3492.99,307.602,751.35,156.416,633.2,398.91,336.01,514.41
562,137.4,264.1,3423.71,314.298,772.54,157.35,623.1,411.66,326.23,533.93
563,136.0,271.99,3368.83,316.907,765.11,156.95,630.6,416.61,334.77,524.84
564,137.7,269.47,3426.97,318.23,746.85,152.25,627.1,398.177,330.58,537.72
565,135.1,270.69,3469.55,316.13,750.75,156.08,628.4,415.005,339.06,526.99
566,135.9,265.83,3495.48,312.95,748.7,155.86,624.6,407.705,332.72,537.52
567,137.3,270.94,3470.13,311.39,754.78,154.02,610.6,416.336,324.22,527.11
568,140.12,267.09,3460.6,312.03,771.26,155.77,634.1,417.08,328.94,536.13
569,135.93,263.37,3412.45,313.47,759.83,159.36,612.9,410.724,325.98,522.37
570,138.7,262.43,3389.29,312.87,757.41,154.84,610.7,407.868,324.58,524.01
571,139.14,274.09,3468.71,316.55,779.2,152.25,608.3,401.546,338.49,530.33
572,139.57,264.63,3510.75,311.83,772.21,156.04,626.0,398.995,333.1,534.26
573,137.92,270.47,3476.35,314.01,766.22,158.14,610.8,398.957,329.85,517.74
574,135.06,268.35,3370.8,315.63,769.22,153.86,611.8,403.441,335.41,533.82
575,138.47,273.15,3390.34,312.1,765.4,152.36,617.2,412.437,326.03,535.84
576,137.66,268.83,3517.41,306.07,747.17,155.65,621.3,407.984,325.89,530.36
577,140.5,269.95,3430.24,315.66,764.44,157.33,629.4,412.146,324.01,538.6
578,135.21,266.21,3512.01,312.59,764.71,154.2,621.5,408.825,331.41,513.54
579,140.21,269.48,3463.58,318.08,774.34,156.66,611.7,401.766,338.32,525.79
580,137.44,273.59,3395.56,313.4,749.99,152.76,610.8,408.611,337.23,529.32
581,137.3,261.44,3508.98,312.63,758.57,158.08,630.14,412.615,324.88,534.02
582,135.85,262.56,3492.52,316.34,771.67,152.29,611.81,403.768,324.11,530.79
583,140.72,268.17,3521.5,311.41,750.68,154.51,637.44,404.751,326.92,531.76
584,135.85,265.92,3378.69,312.02,750.28,156.35,612.25,414.099,328.56,527.16
585,134.878,267.08,3363.99,306.7,766.85,154.4,633.91,408.056,336.2,533.37
586,134.954,271.1,3456.29,310.58,782.0,154.24,622.48,397.675,328.89,524.19
587,140.262,268.62,3447.0,314.33,763.2,155.8,610.82,408.725,335.63,531.56
588,140.794,270.5,3370.77,307.71,760.2,155.47,636.22,407.523,334.42,534.61
589,134.949,266.83,3482.41,307.75,773.2,155.37,633.55,410.313,326.81,538.67
590,135.672,266.58,3378.51,306.47,779.4,157.99,611.22,415.732,332.03,517.47
591,140.664,268.61,3376.72,316.74,772.8,153.6,621.16,403.891,324.92,536.99
592,139.575,272.16,3400.45,313.0,768.6,151.96,612.62,406.116,330.66,537.13
593,137.535,266.35,3430.93,311.33,764.8,154.05,618.55,414.736,338.2,526.26
594,135.749,271.67,3357.6,318.02,750.4,157.59,612.22,403.226,332.26,526.15
595,134.46,271.52,3455.32,303.7,775.0,152.94,631.96,406.837,331.94,528.94
596,140.937,266.54,3488.51,313.23,751.9,156.64,626.02,405.148,336.49,535.74
597,136.285,270.79,3372.4,305.9,775.3,153.48,622.36,398.327,332.63,519.98
598,137.023,263.6,3506.86,316.62,780.2,156.54,619.83,400.062,334.86,528.28
599,139.335,265.9,3376.9,303.79,751.3,153.83,635.42,402.799,333.96,536.84
600,140.503,269.1,3501.27,304.2,771.62,153.84,620.4,416.224,327.24,514.77
601,138.81,270.4,3456.92,316.91,771.27,156.98,629.38,397.696,336.53,515.47
602,139.502,267.1,3353.54,314.84,751.03,158.61,636.91,400.316,330.38,524.88
603,138.664,262.6,3366.86,317.51,761.71,159.29,610.22,415.417,323.4,537.59
604,138.96,262.2,3477.09,303.44,749.22,152.94,611.57,402.88,324.74,524.69
605,137.02,266.6,3491.93,305.69,758.35,153.18,628.41,400.855,333.13,520.54
606,138.495,270.7,3472.66,317.13,777.98,154.87,631.66,409.715,330.88,524.9
607,139.792,263.6,3463.18,315.29,762.63,156.24,624.1,404.726,325.89,534.93
